,'station',date,storage
896,ORO,1993-08-03,3060163
897,ORO,1993-09-03,2678133
898,ORO,1993-10-03,2667113
899,ORO,1993-11-03,2640151
900,ORO,1993-12-03,2609043
901,ORO,1994-01-03,2429493
902,ORO,1994-02-03,2410233
903,ORO,1994-03-03,2509679
904,ORO,1994-04-03,2646456
905,ORO,1994-05-03,2614019
906,ORO,1994-06-03,2504100
907,ORO,1994-07-03,2297700
908,ORO,1994-08-03,1995265
909,ORO,1994-09-03,1788925
910,ORO,1994-10-03,1685403
911,ORO,1994-11-03,1564136
912,ORO,1994-12-03,1577495
913,ORO,1995-01-03,1676435
914,ORO,1995-02-03,2744480
915,ORO,1995-03-03,2686580
916,ORO,1995-04-03,2815198
917,ORO,1995-05-03,3227916
918,ORO,1995-06-03,3463223
919,ORO,1995-07-03,3498844
920,ORO,1995-08-03,3409513
921,ORO,1995-09-03,3165306
922,ORO,1995-10-03,2874618
923,ORO,1995-11-03,2793620
924,ORO,1995-12-03,2778817
925,ORO,1996-01-03,2707832
926,ORO,1996-02-03,2726181
927,ORO,1996-03-03,2700126
928,ORO,1996-04-03,3035728
929,ORO,1996-05-03,3256852
930,ORO,1996-06-03,3501040
931,ORO,1996-07-03,3397516
932,ORO,1996-08-03,3021724
933,ORO,1996-09-03,2748578
934,ORO,1996-10-03,2734334
935,ORO,1996-11-03,2675530
936,ORO,1996-12-03,2711626
937,ORO,1997-01-03,3314870
938,ORO,1997-02-03,2797635
939,ORO,1997-03-03,2670344
940,ORO,1997-04-03,2977048
941,ORO,1997-05-03,3233080
942,ORO,1997-06-03,3185493
943,ORO,1997-07-03,2906372
944,ORO,1997-08-03,2408098
945,ORO,1997-09-03,2190843
946,ORO,1997-10-03,2115864
947,ORO,1997-11-03,2038435
948,ORO,1997-12-03,2059191
949,ORO,1998-01-03,2252574
950,ORO,1998-02-03,2762608
951,ORO,1998-03-03,2691394
952,ORO,1998-04-03,2811302
953,ORO,1998-05-03,3113073
954,ORO,1998-06-03,3331949
955,ORO,1998-07-03,3496492
956,ORO,1998-08-03,3333311
957,ORO,1998-09-03,3021159
958,ORO,1998-10-03,2811974
959,ORO,1998-11-03,2727364
960,ORO,1998-12-03,2928278
961,ORO,1999-01-03,2697126
962,ORO,1999-02-03,2758764
963,ORO,1999-03-03,2832024
964,ORO,1999-04-03,2972578
965,ORO,1999-05-03,3283896
966,ORO,1999-06-03,3454980
967,ORO,1999-07-03,3366601
968,ORO,1999-08-03,2818692
969,ORO,1999-09-03,2553364
970,ORO,1999-10-03,2418111
971,ORO,1999-11-03,2296922
972,ORO,1999-12-03,2278438
973,ORO,2000-01-03,2181384
974,ORO,2000-02-03,2367616
975,ORO,2000-03-03,2755189
976,ORO,2000-04-03,2874344
977,ORO,2000-05-03,3087760
978,ORO,2000-06-03,3123037
979,ORO,2000-07-03,2828656
980,ORO,2000-08-03,2361311
981,ORO,2000-09-03,2026992
982,ORO,2000-10-03,1915194
983,ORO,2000-11-03,1816780
984,ORO,2000-12-03,1758558
985,ORO,2001-01-03,1713924
986,ORO,2001-02-03,1736482
987,ORO,2001-03-03,1840463
988,ORO,2001-04-03,2065782
989,ORO,2001-05-03,2190730
990,ORO,2001-06-03,2102688
991,ORO,2001-07-03,1904459
992,ORO,2001-08-03,1701926
993,ORO,2001-09-03,1539936
994,ORO,2001-10-03,1476040
995,ORO,2001-11-03,1421813
996,ORO,2001-12-03,1452206
997,ORO,2002-01-03,1682311
998,ORO,2002-02-03,1929370
999,ORO,2002-03-03,2142280
1000,ORO,2002-04-03,2446347
1001,ORO,2002-05-03,2644776
1002,ORO,2002-06-03,2646449
1003,ORO,2002-07-03,2306028
1004,ORO,2002-08-03,1841757
1005,ORO,2002-09-03,1517652
1006,ORO,2002-10-03,1390719
1007,ORO,2002-11-03,1268499
1008,ORO,2002-12-03,1220537
1009,ORO,2003-01-03,1670470
1010,ORO,2003-02-03,2205766
1011,ORO,2003-03-03,2272068
1012,ORO,2003-04-03,2657151
1013,ORO,2003-05-03,3146082
1014,ORO,2003-06-03,3519114
1015,ORO,2003-07-03,3407815
1016,ORO,2003-08-03,2799641
1017,ORO,2003-09-03,2427994
1018,ORO,2003-10-03,2272646
1019,ORO,2003-11-03,2179024
1020,ORO,2003-12-03,2061782
1021,ORO,2004-01-03,2277742
1022,ORO,2004-02-03,2481498
1023,ORO,2004-03-03,2844460
1024,ORO,2004-04-03,3083316
1025,ORO,2004-05-03,3064447
1026,ORO,2004-06-03,3023278
1027,ORO,2004-07-03,2714506
1028,ORO,2004-08-03,2218029
1029,ORO,2004-09-03,1860652
1030,ORO,2004-10-03,1750181
1031,ORO,2004-11-03,1657670
1032,ORO,2004-12-03,1601198
1033,ORO,2005-01-03,1669168
1034,ORO,2005-02-03,1831717
1035,ORO,2005-03-03,2056063
1036,ORO,2005-04-03,2498030
1037,ORO,2005-05-03,2870801
1038,ORO,2005-06-03,3505905
1039,ORO,2005-07-03,3471168
1040,ORO,2005-08-03,3237527
1041,ORO,2005-09-03,3017771
1042,ORO,2005-10-03,2863996
1043,ORO,2005-11-03,2716340
1044,ORO,2005-12-03,2681122
1045,ORO,2006-01-03,2782680
1046,ORO,2006-02-03,2806339
1047,ORO,2006-03-03,2931180
1048,ORO,2006-04-03,2940452
1049,ORO,2006-05-03,3189160
1050,ORO,2006-06-03,3513134
1051,ORO,2006-07-03,3463379
1052,ORO,2006-08-03,3236934
1053,ORO,2006-09-03,3000310
1054,ORO,2006-10-03,2826230
1055,ORO,2006-11-03,2744616
1056,ORO,2006-12-03,2682160
1057,ORO,2007-01-03,2805267
1058,ORO,2007-02-03,2797233
1059,ORO,2007-03-03,2975231
1060,ORO,2007-04-03,3133023
1061,ORO,2007-05-03,3086900
1062,ORO,2007-06-03,2959754
1063,ORO,2007-07-03,2590852
1064,ORO,2007-08-03,2160764
1065,ORO,2007-09-03,1801539
1066,ORO,2007-10-03,1555714
1067,ORO,2007-11-03,1433900
1068,ORO,2007-12-03,1263750
1069,ORO,2008-01-03,1228713
1070,ORO,2008-02-03,1340112
1071,ORO,2008-03-03,1471098
1072,ORO,2008-04-03,1686989
1073,ORO,2008-05-03,1710990
1074,ORO,2008-06-03,1757112
1075,ORO,2008-07-03,1498161
1076,ORO,2008-08-03,1280613
1077,ORO,2008-09-03,1123164
1078,ORO,2008-10-03,1096565
1079,ORO,2008-11-03,1032659
1080,ORO,2008-12-03,1001171
1081,ORO,2009-01-03,975839
1082,ORO,2009-02-03,1024697
1083,ORO,2009-03-03,1531345
1084,ORO,2009-04-03,2005304
1085,ORO,2009-05-03,2091972
1086,ORO,2009-06-03,2265248
1087,ORO,2009-07-03,1994734
1088,ORO,2009-08-03,1516001
1089,ORO,2009-09-03,1367437
1090,ORO,2009-10-03,1334374
1091,ORO,2009-11-03,1283942
1092,ORO,2009-12-03,1109038
1093,ORO,2010-01-03,1029206
1094,ORO,2010-02-03,1202358
1095,ORO,2010-03-03,1422229
1096,ORO,2010-04-03,1691864
1097,ORO,2010-05-03,2174532
1098,ORO,2010-06-03,2530205
1099,ORO,2010-07-03,2711233
1100,ORO,2010-08-03,2372024
1101,ORO,2010-09-03,1999485
1102,ORO,2010-10-03,1743750
1103,ORO,2010-11-03,1694868
1104,ORO,2010-12-03,1635851
1105,ORO,2011-01-03,2220760
1106,ORO,2011-02-03,2461123
1107,ORO,2011-03-03,2717520
1108,ORO,2011-04-03,2881030
1109,ORO,2011-05-03,3310044
1110,ORO,2011-06-03,3415361
1111,ORO,2011-07-03,3519271
1112,ORO,2011-08-03,3484282
1113,ORO,2011-09-03,3281498
1114,ORO,2011-10-03,3010582
1115,ORO,2011-11-03,2891286
1116,ORO,2011-12-03,2791887
1117,ORO,2012-01-03,2534575
1118,ORO,2012-02-03,2548344
1119,ORO,2012-03-03,2513398
1120,ORO,2012-04-03,2993430
1121,ORO,2012-05-03,3466648
1122,ORO,2012-06-03,3494456
1123,ORO,2012-07-03,3192977
1124,ORO,2012-08-03,2609166
1125,ORO,2012-09-03,2194228
1126,ORO,2012-10-03,1955139
1127,ORO,2012-11-03,1817668
1128,ORO,2012-12-03,2132527
1129,ORO,2013-01-03,2537200
1130,ORO,2013-02-03,2711626
1131,ORO,2013-03-03,2863724
1132,ORO,2013-04-03,2998344
1133,ORO,2013-05-03,3020452
1134,ORO,2013-06-03,2784946
1135,ORO,2013-07-03,2514268
1136,ORO,2013-08-03,2108061
1137,ORO,2013-09-03,1763386
1138,ORO,2013-10-03,1623695
1139,ORO,2013-11-03,1511056
1140,ORO,2013-12-03,1378391
1141,ORO,2014-01-03,1275819
1142,ORO,2014-02-03,1262510
1143,ORO,2014-03-03,1446815
1144,ORO,2014-04-03,1751431
1145,ORO,2014-05-03,1874232
1146,ORO,2014-06-03,1715250
1147,ORO,2014-07-03,1485872
1148,ORO,2014-08-03,1235807
1149,ORO,2014-09-03,1099900
1150,ORO,2014-10-03,1076222
1151,ORO,2014-11-03,943352
1152,ORO,2014-12-03,937292
1153,ORO,2015-01-03,1360248
1154,ORO,2015-02-03,1447993
1155,ORO,2015-03-03,1745860
1156,ORO,2015-04-03,1792927
1157,ORO,2015-05-03,1763386
1158,ORO,2015-06-03,1550589
1159,ORO,2015-07-03,1369218
1160,ORO,2015-08-03,1142052
1161,ORO,2015-09-03,1065980
1162,ORO,2015-10-03,1058987
1163,ORO,2015-11-03,998830
1164,ORO,2015-12-03,920258
1165,ORO,2016-01-03,1022777
1166,ORO,2016-02-03,1594798
1167,ORO,2016-03-03,1889910
1168,ORO,2016-04-03,3089624
1169,ORO,2016-05-03,3406431
1170,ORO,2016-06-03,3288694
1171,ORO,2016-07-03,2894572
1172,ORO,2016-08-03,2273688
1173,ORO,2016-09-03,1806052
1174,ORO,2016-10-03,1606440
1175,ORO,2016-11-03,1562802
1176,ORO,2016-12-03,1474675
1177,ORO,2017-01-03,1999590
1178,ORO,2017-02-03,2785613
1179,ORO,2017-03-03,2805535
1180,ORO,2017-04-03,2714245
1181,ORO,2017-05-03,2656376
1182,ORO,2017-06-03,2430904
1183,ORO,2017-07-03,2326784
1184,ORO,2017-08-03,2071847
1185,ORO,2017-09-03,1666382
1186,ORO,2017-10-03,1303660
1187,ORO,2017-11-03,1199918
1188,ORO,2017-12-03,1266961
1189,ORO,2018-01-03,1226764
1190,ORO,2018-02-03,1423143
1192,ORO,1985-03-04,1353300
1193,ORO,1985-04-04,1543700
1195,ORO,1985-06-04,1520600
1196,ORO,1985-07-04,1184500
1197,ORO,1985-08-04,889600
1198,ORO,1985-09-04,667400
1200,ORO,1985-11-04,546900
1201,ORO,1985-12-04,537600
1221,ORO,1987-08-04,2265584
1223,ORO,1987-10-04,1987994
1224,ORO,1987-11-04,1985995
1226,ORO,1988-01-04,2434186
1227,ORO,1988-02-04,2644396
1228,ORO,1988-03-04,2721189
1229,ORO,1988-04-04,2645683
1230,ORO,1988-05-04,2548223
1231,ORO,1988-06-04,2464066
1232,ORO,1988-07-04,2189374
1233,ORO,1988-08-04,1813822
1234,ORO,1988-09-04,1621057
1235,ORO,1988-10-04,1531086
1236,ORO,1988-11-04,1485400
1237,ORO,1988-12-04,1637047
1238,ORO,1989-01-04,1672615
1239,ORO,1989-02-04,1701273
1240,ORO,1989-03-04,1776956
1241,ORO,1989-04-04,2960308
1242,ORO,1989-05-04,3345754
1243,ORO,1989-06-04,3268789
1244,ORO,1989-07-04,3032607
1245,ORO,1989-08-04,2563301
1246,ORO,1989-09-04,2285968
1247,ORO,1989-10-04,2141725
1248,ORO,1989-11-04,2143900
1249,ORO,1989-12-04,2116306
1250,ORO,1990-01-04,1827849
1251,ORO,1990-02-04,1901201
1252,ORO,1990-03-04,1979400
1253,ORO,1990-04-04,2069357
1254,ORO,1990-05-04,1804678
1255,ORO,1990-06-04,1763976
1256,ORO,1990-07-04,1674663
1257,ORO,1990-08-04,1414683
1258,ORO,1990-09-04,1187166
1259,ORO,1990-10-04,1161017
1260,ORO,1990-11-04,1161740
1261,ORO,1990-12-04,1152946
1262,ORO,1991-01-04,967407
1263,ORO,1991-02-04,929956
1264,ORO,1991-03-04,1052298
1265,ORO,1991-04-04,1358042
1266,ORO,1991-05-04,1601743
1267,ORO,1991-06-04,1680447
1268,ORO,1991-07-04,1556689
1269,ORO,1991-08-04,1448927
1270,ORO,1991-09-04,1384915
1271,ORO,1991-10-04,1387700
1272,ORO,1991-11-04,1351321
1273,ORO,1991-12-04,1323187
1274,ORO,1992-01-04,1262358
1275,ORO,1992-02-04,1280304
1276,ORO,1992-03-04,1569559
1277,ORO,1992-04-04,1805071
1278,ORO,1992-05-04,2026036
1279,ORO,1992-06-04,1841856
1280,ORO,1992-07-04,1728655
1281,ORO,1992-08-04,1543103
1282,ORO,1992-09-04,1370842
1283,ORO,1992-10-04,1306092
1284,ORO,1992-11-04,1315133
1285,ORO,1992-12-04,1278756
1286,ORO,1993-01-04,1438008
1287,ORO,1993-02-04,2037796
1288,ORO,1993-03-04,2547095
1289,ORO,1993-04-04,2970341
1290,ORO,1993-05-04,3355330
1291,ORO,1993-06-04,3511727
1292,ORO,1993-07-04,3491330
1293,ORO,1993-08-04,3040969
1294,ORO,1993-09-04,2675407
1295,ORO,1993-10-04,2665560
1296,ORO,1993-11-04,2639123
1297,ORO,1993-12-04,2608661
1298,ORO,1994-01-04,2416385
1299,ORO,1994-02-04,2407101
1300,ORO,1994-03-04,2515267
1301,ORO,1994-04-04,2650062
1302,ORO,1994-05-04,2604584
1303,ORO,1994-06-04,2508066
1304,ORO,1994-07-04,2299588
1305,ORO,1994-08-04,1985785
1306,ORO,1994-09-04,1786682
1307,ORO,1994-10-04,1682878
1308,ORO,1994-11-04,1555097
1309,ORO,1994-12-04,1606805
1310,ORO,1995-01-04,1671126
1311,ORO,1995-02-04,2740258
1312,ORO,1995-03-04,2716864
1313,ORO,1995-04-04,2822725
1314,ORO,1995-05-04,3184320
1315,ORO,1995-06-04,3465714
1316,ORO,1995-07-04,3506534
1317,ORO,1995-08-04,3402746
1318,ORO,1995-09-04,3169980
1319,ORO,1995-10-04,2863588
1320,ORO,1995-11-04,2796564
1321,ORO,1995-12-04,2781481
1322,ORO,1996-01-04,2707963
1323,ORO,1996-02-04,2783614
1324,ORO,1996-03-04,2701300
1325,ORO,1996-04-04,3049068
1326,ORO,1996-05-04,3258938
1327,ORO,1996-06-04,3494612
1328,ORO,1996-07-04,3393065
1329,ORO,1996-08-04,3028791
1330,ORO,1996-09-04,2736572
1331,ORO,1996-10-04,2733281
1332,ORO,1996-11-04,2670473
1333,ORO,1996-12-04,2706394
1334,ORO,1997-01-04,3235896
1335,ORO,1997-02-04,2770571
1336,ORO,1997-03-04,2664259
1337,ORO,1997-04-04,2989924
1338,ORO,1997-05-04,3241237
1339,ORO,1997-06-04,3177876
1340,ORO,1997-07-04,2891833
1341,ORO,1997-08-04,2390554
1342,ORO,1997-09-04,2185772
1343,ORO,1997-10-04,2113444
1344,ORO,1997-11-04,2036721
1345,ORO,1997-12-04,2060271
1346,ORO,1998-01-04,2272183
1347,ORO,1998-02-04,2772299
1348,ORO,1998-03-04,2689310
1349,ORO,1998-04-04,2825422
1350,ORO,1998-05-04,3131284
1351,ORO,1998-06-04,3339829
1352,ORO,1998-07-04,3490540
1353,ORO,1998-08-04,3320304
1354,ORO,1998-09-04,3008187
1355,ORO,1998-10-04,2816541
1356,ORO,1998-11-04,2727889
1357,ORO,1998-12-04,2930488
1358,ORO,1999-01-04,2695301
1359,ORO,1999-02-04,2753866
1360,ORO,1999-03-04,2839185
1361,ORO,1999-04-04,2984741
1362,ORO,1999-05-04,3287943
1363,ORO,1999-06-04,3452805
1364,ORO,1999-07-04,3348482
1365,ORO,1999-08-04,2804730
1366,ORO,1999-09-04,2544583
1367,ORO,1999-10-04,2413161
1368,ORO,1999-11-04,2297038
1369,ORO,1999-12-04,2279017
1370,ORO,2000-01-04,2175206
1371,ORO,2000-02-04,2377990
1372,ORO,2000-03-04,2750296
1373,ORO,2000-04-04,2886634
1374,ORO,2000-05-04,3079593
1375,ORO,2000-06-04,3123760
1376,ORO,2000-07-04,2816810
1377,ORO,2000-08-04,2346961
1378,ORO,2000-09-04,2024432
1379,ORO,2000-10-04,1912634
1380,ORO,2000-11-04,1821914
1381,ORO,2000-12-04,1750181
1382,ORO,2001-01-04,1705038
1383,ORO,2001-02-04,1750672
1384,ORO,2001-03-04,1858244
1385,ORO,2001-04-04,2070438
1386,ORO,2001-05-04,2189036
1387,ORO,2001-06-04,2095360
1388,ORO,2001-07-04,1899261
1389,ORO,2001-08-04,1702303
1390,ORO,2001-09-04,1531870
1391,ORO,2001-10-04,1475016
1392,ORO,2001-11-04,1416252
1393,ORO,2001-12-04,1454822
1394,ORO,2002-01-04,1698160
1395,ORO,2002-02-04,1931637
1396,ORO,2002-03-04,2149059
1397,ORO,2002-04-04,2458921
1398,ORO,2002-05-04,2648767
1399,ORO,2002-06-04,2638732
1400,ORO,2002-07-04,2290516
1401,ORO,2002-08-04,1833404
1402,ORO,2002-09-04,1510347
1403,ORO,2002-10-04,1386793
1404,ORO,2002-11-04,1263660
1405,ORO,2002-12-04,1217469
1406,ORO,2003-01-04,1680816
1407,ORO,2003-02-04,2218143
1408,ORO,2003-03-04,2274730
1409,ORO,2003-04-04,2668142
1410,ORO,2003-05-04,3178022
1411,ORO,2003-06-04,3518956
1412,ORO,2003-07-04,3385096
1413,ORO,2003-08-04,2781748
1414,ORO,2003-09-04,2419682
1415,ORO,2003-10-04,2272068
1416,ORO,2003-11-04,2171505
1417,ORO,2003-12-04,2058435
1418,ORO,2004-01-04,2282033
1419,ORO,2004-02-04,2489384
1420,ORO,2004-03-04,2845001
1421,ORO,2004-04-04,3090342
1422,ORO,2004-05-04,3064018
1423,ORO,2004-06-04,3016784
1424,ORO,2004-07-04,2698821
1425,ORO,2004-08-04,2202368
1426,ORO,2004-09-04,1850138
1427,ORO,2004-10-04,1748452
1428,ORO,2004-11-04,1654805
1429,ORO,2004-12-04,1604179
1430,ORO,2005-01-04,1669540
1431,ORO,2005-02-04,1837180
1432,ORO,2005-03-04,2064269
1433,ORO,2005-04-04,2515386
1434,ORO,2005-05-04,2874753
1435,ORO,2005-06-04,3509990
1436,ORO,2005-07-04,3466804
1437,ORO,2005-08-04,3231024
1438,ORO,2005-09-04,3015796
1439,ORO,2005-10-04,2854080
1440,ORO,2005-11-04,2707310
1441,ORO,2005-12-04,2686969
1442,ORO,2006-01-04,2752147
1443,ORO,2006-02-04,2812108
1444,ORO,2006-03-04,2901155
1445,ORO,2006-04-04,2965324
1446,ORO,2006-05-04,3206360
1447,ORO,2006-06-04,3524627
1448,ORO,2006-07-04,3466492
1449,ORO,2006-08-04,3226880
1450,ORO,2006-09-04,2997641
1451,ORO,2006-10-04,2821517
1452,ORO,2006-11-04,2739867
1453,ORO,2006-12-04,2676178
1454,ORO,2007-01-04,2812780
1455,ORO,2007-02-04,2799106
1456,ORO,2007-03-04,2975091
1457,ORO,2007-04-04,3135632
1458,ORO,2007-05-04,3085609
1459,ORO,2007-06-04,2949605
1460,ORO,2007-07-04,2577808
1461,ORO,2007-08-04,2151062
1462,ORO,2007-09-04,1786196
1463,ORO,2007-10-04,1552620
1464,ORO,2007-11-04,1430058
1465,ORO,2007-12-04,1262511
1466,ORO,2008-01-04,1231122
1467,ORO,2008-02-04,1339155
1468,ORO,2008-03-04,1477746
1469,ORO,2008-04-04,1691582
1470,ORO,2008-05-04,1713924
1471,ORO,2008-06-04,1750758
1472,ORO,2008-07-04,1491448
1473,ORO,2008-08-04,1272889
1474,ORO,2008-09-04,1122458
1475,ORO,2008-10-04,1095871
1476,ORO,2008-11-04,1032992
1477,ORO,2008-12-04,1002867
1478,ORO,2009-01-04,975199
1479,ORO,2009-02-04,1026485
1480,ORO,2009-03-04,1574012
1481,ORO,2009-04-04,2012621
1482,ORO,2009-05-04,2106854
1483,ORO,2009-06-04,2256601
1484,ORO,2009-07-04,1981156
1485,ORO,2009-08-04,1500920
1486,ORO,2009-09-04,1365334
1487,ORO,2009-10-04,1338596
1488,ORO,2009-11-04,1279992
1489,ORO,2009-12-04,1100525
1490,ORO,2010-01-04,1025624
1491,ORO,2010-02-04,1206813
1492,ORO,2010-03-04,1434653
1493,ORO,2010-04-04,1705321
1494,ORO,2010-05-04,2196149
1495,ORO,2010-06-04,2548971
1496,ORO,2010-07-04,2705219
1497,ORO,2010-08-04,2364046
1498,ORO,2010-09-04,1988410
1499,ORO,2010-10-04,1740875
1500,ORO,2010-11-04,1693741
1501,ORO,2010-12-04,1637501
1502,ORO,2011-01-04,2227828
1503,ORO,2011-02-04,2467493
1504,ORO,2011-03-04,2732228
1505,ORO,2011-04-04,2894162
1506,ORO,2011-05-04,3312456
1507,ORO,2011-06-04,3420759
1508,ORO,2011-07-04,3521318
1509,ORO,2011-08-04,3480064
1510,ORO,2011-09-04,3270728
1511,ORO,2011-10-04,2997361
1512,ORO,2011-11-04,2888548
1513,ORO,2011-12-04,2788282
1514,ORO,2012-01-04,2534450
1515,ORO,2012-02-04,2550225
1516,ORO,2012-03-04,2511660
1517,ORO,2012-04-04,3008750
1518,ORO,2012-05-04,3475068
1519,ORO,2012-06-04,3490070
1520,ORO,2012-07-04,3172902
1521,ORO,2012-08-04,2587301
1522,ORO,2012-09-04,2182734
1523,ORO,2012-10-04,1942793
1524,ORO,2012-11-04,1815991
1525,ORO,2012-12-04,2159200
1526,ORO,2013-01-04,2540202
1527,ORO,2013-02-04,2717782
1528,ORO,2013-03-04,2868894
1529,ORO,2013-04-04,3003684
1530,ORO,2013-05-04,3015373
1531,ORO,2013-06-04,2778817
1532,ORO,2013-07-04,2501866
1533,ORO,2013-08-04,2098310
1534,ORO,2013-09-04,1751240
1535,ORO,2013-10-04,1621053
1536,ORO,2013-11-04,1504894
1537,ORO,2013-12-04,1374246
1538,ORO,2014-01-04,1277440
1539,ORO,2014-02-04,1262740
1540,ORO,2014-03-04,1468207
1541,ORO,2014-04-04,1759716
1542,ORO,2014-05-04,1872921
1543,ORO,2014-06-04,1710990
1544,ORO,2014-07-04,1471268
1545,ORO,2014-08-04,1229923
1546,ORO,2014-09-04,1098022
1547,ORO,2014-10-04,1073074
1548,ORO,2014-11-04,940350
1549,ORO,2014-12-04,961817
1550,ORO,2015-01-04,1364122
1551,ORO,2015-02-04,1451025
1552,ORO,2015-03-04,1749508
1553,ORO,2015-04-04,1791560
1554,ORO,2015-05-04,1755860
1555,ORO,2015-06-04,1544948
1556,ORO,2015-07-04,1361942
1557,ORO,2015-08-04,1136988
1558,ORO,2015-09-04,1064348
1559,ORO,2015-10-04,1058784
1560,ORO,2015-11-04,996164
1561,ORO,2015-12-04,918168
1562,ORO,2016-01-04,1025028
1563,ORO,2016-02-04,1608340
1564,ORO,2016-03-04,1900992
1565,ORO,2016-04-04,3106298
1566,ORO,2016-05-04,3405969
1567,ORO,2016-06-04,3280001
1568,ORO,2016-07-04,2873254
1569,ORO,2016-08-04,2254644
1570,ORO,2016-09-04,1794784
1571,ORO,2016-10-04,1601830
1572,ORO,2016-11-04,1559698
1573,ORO,2016-12-04,1472290
1574,ORO,2017-01-04,2021342
1575,ORO,2017-02-04,2797635
1576,ORO,2017-03-04,2836077
1577,ORO,2017-04-04,2724473
1578,ORO,2017-05-04,2680992
1579,ORO,2017-06-04,2417386
1580,ORO,2017-07-04,2324668
1581,ORO,2017-08-04,2059407
1582,ORO,2017-09-04,1652128
1583,ORO,2017-10-04,1298262
1584,ORO,2017-11-04,1197405
1585,ORO,2017-12-04,1265425
1586,ORO,2018-01-04,1225937
1587,ORO,2018-02-04,1430308
1589,ORO,1985-03-05,1354200
1591,ORO,1985-05-05,1740500
1592,ORO,1985-06-05,1509400
1594,ORO,1985-08-05,877200
1595,ORO,1985-09-05,663600
1597,ORO,1985-11-05,543500
1598,ORO,1985-12-05,543100
1611,ORO,1987-01-05,2444889
1617,ORO,1987-07-05,2622454
1618,ORO,1987-08-05,2255670
1620,ORO,1987-10-05,1981791
1621,ORO,1987-11-05,1990205
1623,ORO,1988-01-05,2444889
1625,ORO,1988-03-05,2728412
1626,ORO,1988-04-05,2637582
1627,ORO,1988-05-05,2544463
1628,ORO,1988-06-05,2467007
1629,ORO,1988-07-05,2169822
1630,ORO,1988-08-05,1813822
1631,ORO,1988-09-05,1621876
1632,ORO,1988-10-05,1526891
1633,ORO,1988-11-05,1489830
1634,ORO,1988-12-05,1639889
1635,ORO,1989-01-05,1674663
1636,ORO,1989-02-05,1704667
1637,ORO,1989-03-05,1796935
1638,ORO,1989-04-05,2979839
1639,ORO,1989-05-05,3345298
1640,ORO,1989-06-05,3262671
1641,ORO,1989-07-05,3019037
1642,ORO,1989-08-05,2543211
1643,ORO,1989-09-05,2276571
1644,ORO,1989-10-05,2135737
1645,ORO,1989-11-05,2149392
1646,ORO,1989-12-05,2112675
1647,ORO,1990-01-05,1810083
1648,ORO,1990-02-05,1900692
1649,ORO,1990-03-05,1989994
1650,ORO,1990-04-05,2057577
1651,ORO,1990-05-05,1803204
1652,ORO,1990-06-05,1763107
1653,ORO,1990-07-05,1663881
1654,ORO,1990-08-05,1412199
1655,ORO,1990-09-05,1182328
1656,ORO,1990-10-05,1160296
1657,ORO,1990-11-05,1161089
1658,ORO,1990-12-05,1149568
1659,ORO,1991-01-05,969256
1660,ORO,1991-02-05,932376
1661,ORO,1991-03-05,1099205
1662,ORO,1991-04-05,1364610
1663,ORO,1991-05-05,1608616
1664,ORO,1991-06-05,1673639
1665,ORO,1991-07-05,1552711
1666,ORO,1991-08-05,1447412
1667,ORO,1991-09-05,1381571
1668,ORO,1991-10-05,1381500
1669,ORO,1991-11-05,1348994
1670,ORO,1991-12-05,1322238
1671,ORO,1992-01-05,1269038
1672,ORO,1992-02-05,1282085
1673,ORO,1992-03-05,1583488
1674,ORO,1992-04-05,1812838
1675,ORO,1992-05-05,2024436
1676,ORO,1992-06-05,1832511
1677,ORO,1992-07-05,1729704
1678,ORO,1992-08-05,1538534
1679,ORO,1992-09-05,1371814
1680,ORO,1992-10-05,1302644
1681,ORO,1992-11-05,1316394
1682,ORO,1992-12-05,1282626
1683,ORO,1993-01-05,1438259
1684,ORO,1993-02-05,2048636
1685,ORO,1993-03-05,2556259
1686,ORO,1993-04-05,2977043
1687,ORO,1993-05-05,3362945
1688,ORO,1993-06-05,3510940
1689,ORO,1993-07-05,3485069
1690,ORO,1993-08-05,3020165
1691,ORO,1993-09-05,2677874
1692,ORO,1993-10-05,2661550
1693,ORO,1993-11-05,2637453
1694,ORO,1993-12-05,2611849
1695,ORO,1994-01-05,2418680
1696,ORO,1994-02-05,2409267
1697,ORO,1994-03-05,2528837
1698,ORO,1994-04-05,2645683
1699,ORO,1994-05-05,2593649
1700,ORO,1994-06-05,2511541
1701,ORO,1994-07-05,2286316
1702,ORO,1994-08-05,1972671
1703,ORO,1994-09-05,1783663
1704,ORO,1994-10-05,1682878
1705,ORO,1994-11-05,1557486
1706,ORO,1994-12-05,1615872
1707,ORO,1995-01-05,1668430
1708,ORO,1995-02-05,2732489
1709,ORO,1995-03-05,2742768
1710,ORO,1995-04-05,2828518
1711,ORO,1995-05-05,3141289
1712,ORO,1995-06-05,3473045
1713,ORO,1995-07-05,3499791
1714,ORO,1995-08-05,3406435
1715,ORO,1995-09-05,3156840
1716,ORO,1995-10-05,2851774
1717,ORO,1995-11-05,2802052
1718,ORO,1995-12-05,2779084
1719,ORO,1996-01-05,2707571
1720,ORO,1996-02-05,2850013
1721,ORO,1996-03-05,2708356
1722,ORO,1996-04-05,3060597
1723,ORO,1996-05-05,3273418
1724,ORO,1996-06-05,3492576
1725,ORO,1996-07-05,3375763
1726,ORO,1996-08-05,3013118
1727,ORO,1996-09-05,2732228
